CPU_Utilization,Frequency,IPC,Misses,LLC,MBL,Memory_Footprint,Virt_Memory,Res_Memory,Allocated_Cache,stream
100.0,2200.0,1.0,9999.0,5720.0,844.4,0.5,623116.0,616504.0,10.0,0
100.0,2199.865,0.97,11272.0,5080.0,945.2,0.5,623116.0,616760.0,10.0,0
100.0,2200.0,2.09,1295.0,240.0,51.3,0.0,49452.0,46728.0,2.5,0
100.0,2200.0,2.24,2029.0,160.0,138.2,0.1,116164.0,114108.0,11.25,0
100.0,2199.865,2.2,3002.0,280.0,225.4,0.1,119620.0,117540.0,11.25,0
100.0,2200.0,2.2,3952.0,1680.0,442.3,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,2.19,3948.0,1200.0,568.8,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,2.12,1283.0,560.0,95.6,0.0,49452.0,46724.0,2.5,0
100.0,2199.865,2.18,3006.0,1240.0,269.1,0.1,123272.0,121232.0,13.75,0
100.0,2199.865,2.29,2315.0,1720.0,207.9,0.1,128436.0,126248.0,13.75,0
100.0,2199.865,2.2,3896.0,1840.0,354.2,0.0,29444.0,26492.0,2.5,0
100.0,2200.0,2.2,3824.0,1600.0,335.0,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,2.13,1298.0,760.0,80.3,0.0,49452.0,46532.0,2.5,0
100.0,2200.0,1.93,881.0,720.0,39.5,0.0,49452.0,46532.0,2.5,0
100.0,2200.0,2.2,32608.0,7160.0,3141.8,0.7,876192.0,860504.0,8.75,1
100.0,2199.865,2.32,1283.0,840.0,96.1,0.1,113840.0,111748.0,15.0,0
100.0,2200.0,1.04,20529.0,5440.0,1620.0,0.4,521060.0,503852.0,7.5,1
100.0,2199.865,1.01,21303.0,1120.0,1707.9,0.7,881768.0,865040.0,7.5,1
100.0,2200.0,1.87,45742.0,5480.0,4822.2,0.7,876192.0,860504.0,7.5,1
93.8,2200.0,2.2,1260.0,280.0,65.3,0.0,49452.0,46728.0,2.5,0
100.0,2200.0,1.03,9018.0,10640.0,903.6,0.5,623116.0,616360.0,17.5,0
100.0,2199.865,1.02,9132.0,5120.0,911.0,0.5,623116.0,616360.0,17.5,0
100.0,2200.0,2.2,3773.0,1560.0,577.3,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,1.9,681.0,360.0,45.5,0.0,49452.0,46724.0,2.5,0
100.0,2200.0,1.12,18626.0,3200.0,1574.0,0.4,597932.0,581332.0,5.0,1
100.0,2200.0,2.26,50893.0,4040.0,4559.6,0.7,876192.0,860504.0,5.0,1
93.8,2200.0,2.21,3805.0,1840.0,535.3,0.0,29984.0,27204.0,2.5,0
93.8,2200.0,1.8,63737.0,3360.0,5447.6,0.7,876192.0,860504.0,3.75,1
100.0,2200.0,1.5,729.0,6360.0,128.8,0.4,593412.0,586440.0,20.0,0
100.0,2199.865,1.02,8048.0,15200.0,889.5,0.5,623116.0,616260.0,20.0,0
100.0,2200.0,2.36,1635.0,1840.0,126.4,0.1,126796.0,124664.0,21.25,0
100.0,2200.0,2.11,6110.0,1240.0,756.0,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,2.0,2902.0,280.0,175.3,0.0,49452.0,46528.0,2.5,0
100.0,2200.0,1.58,75015.0,2120.0,8467.8,0.7,876192.0,860432.0,1.25,1
100.0,2199.865,0.93,45351.0,1640.0,3181.6,0.1,128064.0,123060.0,2.5,0
100.0,2199.865,3.44,155.0,4640.0,188.9,0.6,814016.0,800036.0,20.0,1
100.0,2199.865,3.47,95.0,2800.0,120.6,0.6,814016.0,800040.0,20.0,1
100.0,2199.865,1.96,935.0,440.0,44.0,0.0,49452.0,46728.0,2.5,0
100.0,2200.0,3.46,117.0,6840.0,148.3,0.6,814016.0,800036.0,18.75,1
100.0,2200.0,2.14,1566.0,320.0,140.5,0.0,49452.0,46728.0,2.5,0
100.0,2200.0,1.4,956.0,2000.0,284.1,0.7,870036.0,864968.0,2.5,0
100.0,2200.0,0.98,46248.0,7240.0,2867.8,0.1,121000.0,116096.0,7.5,0
100.0,2199.865,0.78,37034.0,6920.0,2143.9,0.1,156504.0,151308.0,7.5,0
100.0,2200.0,2.14,1721.0,240.0,82.9,0.0,49452.0,46528.0,2.5,0
100.0,2200.0,1.82,1522.0,8120.0,143.9,0.5,727776.0,716100.0,15.0,1
100.0,2199.865,1.13,37520.0,6280.0,1896.3,0.1,119468.0,114604.0,8.75,0
100.0,2199.865,1.87,1073.0,80.0,85.9,0.0,49452.0,46724.0,2.5,0
100.0,2200.0,2.17,1123.0,600.0,56.8,0.0,49452.0,46724.0,2.5,0
100.0,2200.0,1.76,6079.0,2240.0,1913.1,0.7,870036.0,866024.0,2.5,0
93.8,2199.865,3.46,66.0,2600.0,67.1,0.6,814016.0,800040.0,13.75,1
100.0,2199.865,3.37,44.0,3040.0,53.3,0.6,814016.0,800040.0,13.75,1
100.0,2200.0,1.81,1376.0,6200.0,130.4,0.5,727776.0,716100.0,13.75,1
100.0,2200.0,2.26,3132.0,240.0,236.4,0.1,124080.0,122024.0,10.0,0
100.0,2200.0,2.07,1433.0,400.0,65.1,0.0,49452.0,46532.0,2.5,0
100.0,2200.0,1.39,1149.0,1800.0,319.0,0.7,870036.0,864972.0,2.5,0
100.0,2199.865,2.07,897.0,240.0,149.8,0.0,49452.0,46728.0,2.5,0
100.0,2199.865,1.27,3235.0,1720.0,1001.1,0.7,870036.0,865236.0,2.5,0
100.0,2200.0,0.97,3003.0,1680.0,860.6,0.7,867820.0,863512.0,2.5,0
100.0,2199.865,1.8,1601.0,5280.0,132.1,0.5,727772.0,716100.0,11.25,1
100.0,2199.865,2.11,3829.0,440.0,343.6,0.1,125856.0,123872.0,12.5,0
100.0,2200.0,2.18,1593.0,520.0,84.1,0.0,49452.0,46728.0,2.5,0
100.0,2199.865,3.47,62.0,2880.0,70.4,0.6,814016.0,800040.0,10.0,1
100.0,2200.0,2.24,2990.0,360.0,251.5,0.1,119620.0,117536.0,13.75,0
100.0,2199.865,1.31,3594.0,1600.0,112.9,0.7,870036.0,864968.0,2.5,0
100.0,2199.865,1.8,788.0,4880.0,46.5,0.1,101772.0,96916.0,15.0,0
100.0,2199.865,2.07,3999.0,320.0,338.2,0.1,127192.0,125192.0,15.0,0
100.0,2199.865,2.09,1285.0,640.0,112.2,0.0,49452.0,46724.0,2.5,0
100.0,2200.0,3.48,97.0,1760.0,69.8,0.6,854944.0,840464.0,6.25,1
100.0,2199.865,1.42,1049.0,3640.0,93.2,0.1,96348.0,91376.0,17.5,0
100.0,2200.0,2.02,1404.0,680.0,77.0,0.0,49452.0,46532.0,2.5,0
100.0,2200.0,1.48,3795.0,2160.0,611.1,0.7,870036.0,865500.0,2.5,0
100.0,2200.0,1.74,5014.0,1640.0,693.2,0.7,870036.0,865500.0,2.5,0
100.0,2199.865,1.76,1940.0,3200.0,276.0,0.5,727776.0,716032.0,5.0,1
100.0,2199.865,2.27,2581.0,720.0,203.1,0.1,125280.0,123076.0,18.75,0
100.0,2200.0,3.47,107.0,1440.0,98.8,0.6,814016.0,800040.0,3.75,1
100.0,2200.0,1.71,2221.0,2280.0,187.2,0.5,727780.0,716100.0,3.75,1
100.0,2199.865,2.35,1330.0,840.0,118.4,0.1,117516.0,115420.0,20.0,0
100.0,2199.865,1.96,825.0,280.0,25.9,0.0,49452.0,46728.0,2.5,0
100.0,2200.0,1.3,3060.0,1960.0,932.5,0.7,870036.0,865496.0,2.5,0
100.0,2200.0,2.08,1544.0,560.0,84.7,0.0,49452.0,46728.0,2.5,0
100.0,2200.0,1.36,5312.0,1560.0,810.9,0.7,871644.0,867508.0,2.5,0
100.0,2200.0,3.47,166.0,400.0,67.7,0.6,814016.0,800040.0,1.25,1
100.0,2200.0,1.66,1471.0,1680.0,1518.1,0.5,727772.0,716096.0,1.25,1
100.0,2199.865,1.81,875.0,640.0,87.6,0.0,10536.0,5408.0,2.5,0
100.0,2199.865,2.08,526.0,840.0,79.0,0.0,9376.0,4616.0,2.5,0
100.0,2200.0,2.54,276.0,240.0,12.6,0.0,16348.0,4460.0,2.5,0
100.0,2199.865,0.83,1737.0,12800.0,89.3,0.0,35572.0,17212.0,20.0,1
100.0,2200.0,1.66,22158.0,2040.0,1410.1,0.1,90184.0,87720.0,3.75,0
100.0,2200.0,1.8,1533.0,2000.0,145.7,0.5,727780.0,716032.0,18.75,1
100.0,2200.0,0.98,26798.0,14240.0,2535.6,0.2,317080.0,310444.0,18.75,1
100.0,2200.0,0.74,22187.0,1720.0,2004.6,0.1,104504.0,102196.0,5.0,0
100.0,2199.865,1.9,1026.0,800.0,42.7,0.0,10536.0,5408.0,2.5,0
100.0,2200.0,1.92,1030.0,240.0,208.5,0.0,10876.0,5776.0,2.5,0
100.0,2199.865,2.53,609.0,120.0,9.5,0.0,16348.0,4460.0,2.5,0
100.0,2200.0,1.8,1395.0,360.0,109.6,0.5,727776.0,716032.0,17.5,1
100.0,2199.865,1.81,1502.0,600.0,109.3,0.5,727776.0,716032.0,17.5,1
100.0,2200.0,0.8,20224.0,3600.0,1724.5,0.1,104500.0,102192.0,7.5,0
100.0,2200.0,0.92,13851.0,2400.0,1229.5,0.5,623116.0,617060.0,7.5,0
100.0,2199.865,0.93,13738.0,2440.0,1233.2,0.5,623116.0,617060.0,7.5,0
100.0,2199.865,1.8,1590.0,360.0,118.4,0.5,727772.0,716100.0,15.0,1
100.0,2199.865,0.84,57662.0,14680.0,5811.1,0.5,629548.0,622848.0,15.0,1
100.0,2199.865,0.87,18584.0,5160.0,1564.5,0.1,104084.0,101656.0,8.75,0
100.0,2199.865,0.94,13101.0,2520.0,1152.1,0.5,623116.0,616656.0,8.75,0
100.0,2200.0,1.89,417.0,1000.0,16.1,0.0,10536.0,5408.0,2.5,0
100.0,2200.0,2.52,463.0,80.0,7.1,0.0,16348.0,4460.0,2.5,0
100.0,2200.0,2.44,388.0,240.0,11.8,0.0,16348.0,4712.0,2.5,0
100.0,2199.865,1.88,462.0,320.0,44.3,0.0,10876.0,5776.0,2.5,0
93.8,2199.865,1.81,1526.0,1240.0,129.6,0.5,727768.0,716100.0,12.5,1
100.0,2200.0,1.79,1666.0,320.0,127.9,0.5,727780.0,716100.0,12.5,1
100.0,2199.865,1.78,1681.0,200.0,142.9,0.5,727780.0,716100.0,12.5,1
100.0,2199.865,0.96,11801.0,3840.0,1192.9,0.5,623116.0,616892.0,12.5,0
100.0,2200.0,2.22,1603.0,640.0,45.7,0.0,16348.0,4712.0,2.5,0
100.0,2200.0,0.96,7437.0,8520.0,510.3,0.0,35572.0,17212.0,10.0,1
100.0,2199.865,0.87,18266.0,5120.0,1399.8,0.1,104304.0,101916.0,13.75,0
100.0,2199.865,0.87,17865.0,6520.0,1338.0,0.1,104568.0,102176.0,13.75,0
100.0,2200.0,0.87,18182.0,6120.0,1400.8,0.1,104568.0,102176.0,13.75,0
100.0,2199.865,1.82,1531.0,1040.0,142.9,0.5,727780.0,716032.0,8.75,1
100.0,2200.0,1.79,1628.0,440.0,146.4,0.5,727780.0,716032.0,8.75,1
100.0,2200.0,0.69,27727.0,8920.0,3515.8,0.4,598328.0,591692.0,8.75,1
100.0,2199.865,0.87,16672.0,7120.0,1240.1,0.1,104504.0,102196.0,15.0,0
100.0,2200.0,1.0,10930.0,4880.0,1056.2,0.5,623116.0,616516.0,15.0,0
100.0,2200.0,2.51,264.0,600.0,24.7,0.0,16348.0,4460.0,2.5,0
100.0,2200.0,2.25,397.0,1120.0,367.4,0.0,16348.0,4712.0,2.5,0
100.0,2200.0,1.84,1417.0,440.0,121.5,0.5,727772.0,716100.0,7.5,1
100.0,2200.0,1.0,10295.0,5000.0,901.9,0.5,623116.0,617024.0,16.25,0
100.0,2200.0,2.5,284.0,320.0,5.5,0.0,16348.0,4456.0,2.5,0
100.0,2200.0,0.9,15398.0,9920.0,1209.8,0.1,104500.0,102192.0,17.5,0
100.0,2199.865,2.22,1073.0,760.0,45.8,0.0,16348.0,4716.0,2.5,0
100.0,2199.865,1.66,2894.0,400.0,388.2,0.5,727780.0,716100.0,3.75,1
100.0,2200.0,0.69,28261.0,3240.0,1690.1,0.0,35572.0,17212.0,3.75,1
100.0,2199.865,0.74,78933.0,2480.0,7246.6,0.4,629548.0,570508.0,2.5,1
100.0,2199.865,1.57,2278.0,960.0,233.3,0.0,10876.0,5776.0,2.5,0
100.0,2200.0,0.58,23751.0,640.0,1603.2,0.1,103704.0,101352.0,1.25,0
100.0,2200.0,1.06,5792.0,10040.0,373.0,0.0,860888.0,14288.0,21.25,1
100.0,2200.0,0.78,20451.0,4880.0,1902.7,0.7,860888.0,858792.0,21.25,1
100.0,2199.865,0.67,18892.0,8080.0,1629.6,0.7,860888.0,858936.0,20.0,1
100.0,2200.0,0.7,22079.0,1920.0,1732.1,0.1,104504.0,102192.0,3.75,0
100.0,2200.0,1.94,637.0,600.0,23.3,0.0,10536.0,5408.0,2.5,0
100.0,2200.0,0.88,16266.0,6120.0,1299.1,0.7,860888.0,858740.0,16.25,1
100.0,2199.865,1.29,378.0,680.0,15.7,0.0,19232.0,7984.0,2.5,0
100.0,2200.0,1.29,375.0,680.0,22.0,0.0,19724.0,8236.0,2.5,0
100.0,2200.0,1.28,379.0,760.0,21.8,0.0,19880.0,8252.0,2.5,0
100.0,2200.0,1.35,790.0,880.0,116.8,0.0,22376.0,10644.0,2.5,0
100.0,2200.0,0.76,19702.0,4440.0,1871.0,0.7,860888.0,858732.0,15.0,1
100.0,2200.0,0.54,27607.0,7240.0,2773.9,0.7,860888.0,858732.0,15.0,1
100.0,2200.0,1.67,27228.0,10320.0,4819.6,0.3,426196.0,419404.0,13.75,1
100.0,2200.0,0.79,24559.0,3080.0,2104.7,0.7,860888.0,858732.0,13.75,1
100.0,2199.865,1.37,4891.0,3280.0,616.8,0.4,623116.0,558520.0,10.0,0
100.0,2199.865,0.81,18425.0,3560.0,1536.2,0.1,104500.0,102192.0,10.0,0
100.0,2199.865,1.28,278.0,400.0,40.9,0.0,19880.0,8248.0,2.5,0
100.0,2200.0,1.66,27113.0,9800.0,5461.1,0.3,426196.0,419404.0,12.5,1
100.0,2199.865,1.66,27117.0,9200.0,5394.2,0.3,426196.0,419404.0,12.5,1
100.0,2200.0,0.82,17994.0,4280.0,1330.6,0.1,104500.0,102192.0,11.25,0
100.0,2200.0,1.28,519.0,240.0,13.5,0.0,19724.0,8236.0,2.5,0
100.0,2200.0,1.67,29240.0,8520.0,5671.8,0.3,426196.0,419404.0,11.25,1
93.8,2200.0,1.65,27066.0,8080.0,6033.5,0.3,426196.0,419404.0,11.25,1
100.0,2200.0,0.79,25975.0,3400.0,2428.2,0.7,860888.0,858820.0,11.25,1
100.0,2199.865,0.78,21690.0,4080.0,2015.1,0.7,860888.0,858820.0,11.25,1
100.0,2200.0,0.83,29239.0,2560.0,3249.8,0.7,860888.0,858820.0,11.25,1
100.0,2199.865,0.95,10762.0,4480.0,1043.0,0.5,623116.0,616312.0,13.75,0
100.0,2199.865,2.26,299.0,2840.0,61.8,0.1,98632.0,96172.0,13.75,0
100.0,2200.0,1.82,765.0,760.0,55.2,0.0,10536.0,5408.0,2.5,0
100.0,2200.0,1.63,26577.0,6160.0,5560.5,0.3,426196.0,419400.0,8.75,1
100.0,2200.0,0.46,27827.0,2480.0,2079.1,0.7,860888.0,858796.0,8.75,1
93.8,2199.865,0.83,17046.0,6880.0,1343.6,0.1,104208.0,101772.0,15.0,0
100.0,2200.0,1.3,321.0,560.0,7.8,0.0,22376.0,10644.0,2.5,0
100.0,2200.0,1.28,403.0,840.0,10.5,0.0,22376.0,10644.0,2.5,0
100.0,2199.865,1.59,25826.0,6240.0,7984.5,0.3,426196.0,419404.0,7.5,1
100.0,2200.0,1.94,881.0,1200.0,39.4,0.0,10536.0,5408.0,2.5,0
100.0,2200.0,1.6,26036.0,5600.0,7984.3,0.3,426196.0,419404.0,6.25,1
100.0,2199.865,0.95,10537.0,6280.0,983.7,0.5,623116.0,616944.0,17.5,0
100.0,2200.0,0.34,31405.0,880.0,3476.2,0.7,860888.0,858732.0,5.0,1
100.0,2199.865,1.0,11785.0,10360.0,993.2,0.1,103676.0,101296.0,18.75,0
100.0,2200.0,1.5,23685.0,2760.0,10517.9,0.3,426196.0,419404.0,3.75,1
100.0,2199.865,0.88,14773.0,7360.0,1033.0,0.1,104500.0,102192.0,20.0,0
100.0,2200.0,1.25,567.0,880.0,42.4,0.0,20368.0,8708.0,2.5,0
100.0,2199.865,1.45,22725.0,1840.0,9953.5,0.3,426196.0,419404.0,2.5,1
100.0,2200.0,1.46,23045.0,1720.0,10043.8,0.3,426196.0,419404.0,2.5,1
100.0,2199.865,0.73,25598.0,600.0,2261.4,0.7,860888.0,858808.0,2.5,1
100.0,2200.0,0.64,53494.0,160.0,4883.4,0.7,860888.0,858808.0,2.5,1
100.0,2200.0,0.9,14095.0,9200.0,1091.2,0.1,104500.0,102192.0,21.25,0
100.0,2200.0,0.73,28897.0,1120.0,3461.5,0.1,111052.0,89332.0,2.5,0
100.0,2199.865,2.48,845.0,80.0,32.9,0.0,16348.0,4464.0,2.5,0
100.0,2200.0,0.95,38237.0,2640.0,3563.5,0.1,112692.0,89824.0,3.75,0
100.0,2200.0,3.45,299.0,520.0,160.7,0.6,854944.0,829892.0,18.75,1
93.8,2199.865,3.47,190.0,360.0,70.0,0.6,814016.0,800040.0,17.5,1
100.0,2200.0,1.13,11714.0,4120.0,1856.8,0.1,109860.0,88576.0,6.25,0
100.0,2199.865,2.22,28411.0,15840.0,3917.7,0.1,127396.0,125268.0,16.25,1
100.0,2199.865,1.09,10580.0,4000.0,2909.3,0.1,110836.0,87700.0,7.5,0
100.0,2199.865,0.99,28913.0,3880.0,3090.7,0.1,112812.0,88424.0,7.5,0
100.0,2199.865,2.22,29615.0,14240.0,4047.1,0.1,127396.0,125264.0,15.0,1
93.8,2200.0,2.39,1348.0,320.0,13.8,0.0,16348.0,4464.0,2.5,0
100.0,2200.0,0.92,13426.0,1920.0,1255.3,0.5,623116.0,615536.0,10.0,0
100.0,2200.0,2.22,31021.0,12560.0,4017.0,0.1,127396.0,125264.0,12.5,1
100.0,2200.0,1.06,22034.0,6120.0,2564.1,0.1,113196.0,90168.0,11.25,0
100.0,2200.0,2.49,607.0,240.0,41.6,0.0,16348.0,4460.0,2.5,0
100.0,2199.865,2.19,3523.0,1800.0,339.0,0.0,28168.0,25204.0,2.5,0
100.0,2199.865,3.44,273.0,200.0,186.1,0.6,814016.0,799984.0,11.25,1
100.0,2199.865,1.16,4795.0,7720.0,917.0,0.1,110932.0,89148.0,13.75,0
100.0,2199.865,2.17,32928.0,8520.0,3801.6,0.1,128304.0,126056.0,8.75,1
100.0,2200.0,3.45,263.0,40.0,75.6,0.6,814016.0,800040.0,7.5,1
100.0,2199.865,1.26,2831.0,9040.0,587.7,0.1,109412.0,88460.0,16.25,0
93.8,2199.865,2.47,653.0,160.0,84.3,0.0,16348.0,4456.0,2.5,0
100.0,2200.0,2.5,605.0,80.0,67.1,0.0,16348.0,4456.0,2.5,0
100.0,2200.0,0.24,1.0,360.0,2.4,0.6,854884.0,840472.0,5.0,1
100.0,2200.0,3.38,530.0,200.0,190.5,0.6,814016.0,800036.0,5.0,1
100.0,2200.0,2.48,874.0,160.0,21.0,0.0,16348.0,4464.0,2.5,0
100.0,2200.0,1.28,34185.0,2280.0,5442.5,0.6,803704.0,789600.0,3.75,1
100.0,2200.0,1.38,3142.0,10480.0,613.9,0.6,749336.0,743148.0,20.0,0
100.0,2200.0,2.42,1737.0,120.0,59.7,0.0,16348.0,4456.0,2.5,0
100.0,2199.865,2.61,90645.0,960.0,8488.2,0.1,68112.0,66208.0,1.25,0
100.0,2200.0,1.41,1696.0,440.0,247.5,0.0,5476.0,3188.0,2.5,0
100.0,2199.865,2.88,5422.0,120.0,2316.2,0.5,813176.0,672168.0,2.5,0
100.0,2199.865,1.98,19241.0,17360.0,3959.9,0.1,111028.0,106972.0,21.25,1
100.0,2200.0,1.48,5092.0,1520.0,535.2,0.6,833092.0,778080.0,2.5,0
100.0,2199.865,1.49,5027.0,1560.0,547.7,0.6,833092.0,780720.0,2.5,0
100.0,2200.0,1.48,5200.0,1520.0,540.5,0.6,833092.0,777020.0,2.5,0
100.0,2199.865,0.68,28254.0,1080.0,3115.7,0.1,111132.0,89688.0,5.0,0
100.0,2200.0,1.41,1568.0,1240.0,336.8,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,2.94,928.0,400.0,53.9,0.1,126144.0,120680.0,16.25,1
100.0,2199.865,1.5,4976.0,1120.0,509.6,0.6,833088.0,776228.0,2.5,0
100.0,2199.865,2.65,92425.0,4600.0,7982.8,0.1,68112.0,66204.0,8.75,0
93.8,2200.0,0.76,24582.0,1680.0,2352.6,0.1,111172.0,89572.0,8.75,0
100.0,2200.0,2.65,92592.0,6000.0,8412.2,0.1,68112.0,66208.0,10.0,0
100.0,2200.0,2.6,92025.0,7560.0,8659.6,0.1,68112.0,66208.0,10.0,0
100.0,2199.865,1.4,2650.0,880.0,405.5,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,1.41,1906.0,80.0,688.7,0.0,5332.0,3012.0,2.5,0
100.0,2199.865,1.78,4457.0,1760.0,279.2,0.1,147544.0,144620.0,11.25,1
100.0,2199.865,2.73,92009.0,7840.0,8729.4,0.1,68112.0,66208.0,12.5,0
100.0,2199.865,1.4,2594.0,640.0,1192.5,0.0,5476.0,3184.0,2.5,0
93.8,2199.865,1.52,4731.0,1000.0,611.4,0.6,833092.0,768112.0,2.5,0
100.0,2199.865,1.64,45772.0,9600.0,4088.2,0.6,849316.0,847124.0,10.0,1
100.0,2200.0,1.8,50717.0,6360.0,5020.8,0.6,849316.0,847124.0,8.75,1
100.0,2199.865,2.66,98097.0,2760.0,8480.7,0.1,68112.0,66208.0,15.0,0
100.0,2200.0,1.41,1551.0,800.0,287.8,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,1.41,1536.0,760.0,281.5,0.0,5476.0,3188.0,2.5,0
100.0,2199.865,1.52,4821.0,1920.0,591.0,0.6,833092.0,773784.0,2.5,0
100.0,2200.0,2.66,93877.0,12920.0,9663.9,0.1,68112.0,66204.0,16.25,0
93.8,2199.865,2.6,90008.0,10800.0,9858.9,0.1,68112.0,66204.0,16.25,0
100.0,2200.0,1.12,11227.0,3280.0,1850.5,0.1,109836.0,87808.0,16.25,0
100.0,2199.865,1.49,4945.0,1320.0,620.4,0.6,833092.0,779072.0,2.5,0
100.0,2200.0,1.25,60896.0,1680.0,5216.2,0.1,110872.0,107208.0,6.25,1
100.0,2199.865,2.64,89251.0,10800.0,10040.1,0.1,68112.0,66204.0,17.5,0
100.0,2200.0,1.51,4854.0,1160.0,608.5,0.6,833092.0,776760.0,2.5,0
100.0,2200.0,1.81,53429.0,3400.0,5307.9,0.6,849316.0,847128.0,3.75,1
100.0,2200.0,0.2,61918.0,1920.0,3211.2,0.1,120916.0,118016.0,3.75,1
93.8,2200.0,1.51,4930.0,1400.0,579.5,0.6,833092.0,769892.0,2.5,0
100.0,2199.865,0.74,17858.0,400.0,1111.6,0.4,577012.0,573300.0,2.5,1
100.0,2199.865,1.36,6799.0,480.0,815.2,0.6,833092.0,777752.0,2.5,0
100.0,2200.0,1.59,49540.0,960.0,4805.2,0.6,849316.0,847128.0,1.25,1
100.0,2199.865,2.63,94033.0,1040.0,8812.0,0.1,68112.0,66204.0,1.25,0
100.0,2199.865,2.68,95109.0,1160.0,8379.7,0.1,68112.0,66204.0,1.25,0
100.0,2200.0,2.63,94405.0,1160.0,9040.5,0.1,68112.0,66204.0,1.25,0
100.0,2200.0,1.21,6855.0,11360.0,1549.1,0.6,820404.0,805296.0,21.25,1
100.0,2200.0,1.28,5813.0,10920.0,920.8,0.6,820404.0,805444.0,21.25,1
100.0,2199.865,2.73,94282.0,1520.0,10422.7,0.1,68112.0,66208.0,2.5,0
100.0,2200.0,1.63,719.0,1000.0,83.5,0.0,159356.0,47112.0,2.5,0
100.0,2199.865,2.18,180.0,160.0,10.4,0.0,15204.0,996.0,2.5,0
100.0,2199.865,2.03,6598.0,360.0,1037.0,0.1,204200.0,187452.0,3.75,0
100.0,2200.0,1.62,1084.0,1040.0,28.5,0.0,159356.0,47112.0,2.5,0
100.0,2200.0,1.62,1039.0,840.0,23.9,0.0,159356.0,47112.0,2.5,0
100.0,2200.0,2.79,102042.0,2000.0,9050.3,0.1,68112.0,66204.0,5.0,0
100.0,2200.0,1.63,502.0,1280.0,84.3,0.0,159356.0,47112.0,2.5,0
93.8,2200.0,1.83,3929.0,520.0,512.3,0.1,202440.0,184548.0,6.25,0
100.0,2199.865,2.8,102119.0,1920.0,9212.6,0.1,68112.0,66208.0,6.25,0
100.0,2200.0,1.63,752.0,1080.0,51.0,0.0,159356.0,47180.0,2.5,0
100.0,2200.0,2.74,101066.0,5160.0,8996.0,0.1,68112.0,66204.0,7.5,0
100.0,2199.865,2.19,185.0,80.0,4.1,0.0,15204.0,996.0,2.5,0
100.0,2200.0,0.72,16218.0,11040.0,1420.9,0.2,240812.0,228604.0,15.0,1
93.8,2200.0,1.63,665.0,960.0,27.1,0.0,159356.0,47112.0,2.5,0
100.0,2200.0,2.21,60.0,280.0,3.7,0.0,15204.0,996.0,2.5,0
100.0,2199.865,2.08,5442.0,320.0,384.7,0.1,204340.0,187980.0,10.0,0
100.0,2200.0,1.62,1419.0,1520.0,57.9,0.0,159356.0,47112.0,2.5,0
100.0,2199.865,2.2,80.0,80.0,1.1,0.0,15204.0,996.0,2.5,0
100.0,2199.865,2.1,225.0,440.0,33.3,0.0,15204.0,996.0,2.5,0
100.0,2200.0,2.16,4861.0,360.0,407.5,0.1,204068.0,187188.0,12.5,0
100.0,2200.0,1.15,19620.0,3680.0,2158.4,0.6,820404.0,805296.0,10.0,1
100.0,2200.0,1.1,20612.0,4560.0,1956.4,0.6,820404.0,805444.0,10.0,1
100.0,2200.0,1.17,11856.0,5320.0,1665.1,0.6,820404.0,805444.0,10.0,1
100.0,2199.865,2.15,59.0,200.0,2.4,0.0,15204.0,992.0,2.5,0
100.0,2200.0,1.14,20154.0,3120.0,2173.8,0.6,820404.0,805432.0,8.75,1
100.0,2199.865,1.63,913.0,1120.0,25.2,0.0,159356.0,47112.0,2.5,0
100.0,2200.0,1.1,20656.0,4920.0,1948.7,0.6,820404.0,805444.0,7.5,1
100.0,2199.865,2.18,4563.0,200.0,317.0,0.1,203340.0,185604.0,16.25,0
100.0,2199.865,1.63,501.0,960.0,23.6,0.0,159356.0,47108.0,2.5,0
100.0,2200.0,1.63,594.0,1440.0,29.1,0.0,159356.0,47112.0,2.5,0
100.0,2200.0,2.22,76.0,160.0,6.5,0.0,15204.0,996.0,2.5,0
100.0,2200.0,0.63,19788.0,1720.0,1675.6,0.2,210192.0,197984.0,3.75,1
100.0,2199.865,2.26,4144.0,40.0,293.5,0.1,203052.0,185072.0,20.0,0
100.0,2199.865,2.23,4217.0,160.0,281.1,0.1,204484.0,188504.0,20.0,0
100.0,2200.0,2.23,60.0,80.0,18.0,0.0,15204.0,996.0,2.5,0
100.0,2200.0,2.24,72.0,80.0,30.9,0.0,15204.0,996.0,2.5,0
100.0,2200.0,0.9,11696.0,1600.0,813.8,0.6,820404.0,805448.0,2.5,1
100.0,2199.865,2.81,95582.0,18760.0,8793.9,0.1,68112.0,66204.0,21.25,0
100.0,2200.0,1.61,2287.0,840.0,56.3,0.0,159356.0,47112.0,2.5,0
100.0,2199.865,0.55,10209.0,400.0,621.8,0.2,290704.0,286536.0,2.5,0
100.0,2200.0,1.62,1716.0,640.0,136.8,0.0,159356.0,47112.0,2.5,0
100.0,2199.865,1.41,967.0,400.0,149.3,0.0,5476.0,3188.0,2.5,0
