CPU_Utilization_1_sen,Frequency_1_sen,IPC_1_sen,Misses_1_sen,LLC_1_sen,MBL_1_sen,Memory_Footprint_1_sen,Virt_Memory_1_sen,Res_Memory_1_sen,Weighted_Speedup_1_sen,CPU_Utilization_1_stream,Frequency_1_stream,IPC_1_stream,Misses_1_stream,LLC_1_stream,MBL_1_stream,Memory_Footprint_1_stream,Virt_Memory_1_stream,Res_Memory_1_stream,Weighted_Speedup_1_stream,CPU_Utilization_1_insen,Frequency_1_insen,IPC_1_insen,Misses_1_insen,LLC_1_insen,MBL_1_insen,Memory_Footprint_1_insen,Virt_Memory_1_insen,Res_Memory_1_insen,Weighted_Speedup_1_insen,CPU_Utilization_2_sen,Frequency_2_sen,IPC_2_sen,Misses_2_sen,LLC_2_sen,MBL_2_sen,Memory_Footprint_2_sen,Virt_Memory_2_sen,Res_Memory_2_sen,Weighted_Speedup_2_sen,CPU_Utilization_2_stream,Frequency_2_stream,IPC_2_stream,Misses_2_stream,LLC_2_stream,MBL_2_stream,Memory_Footprint_2_stream,Virt_Memory_2_stream,Res_Memory_2_stream,Weighted_Speedup_2_stream,CPU_Utilization_2_insen,Frequency_2_insen,IPC_2_insen,Misses_2_insen,LLC_2_insen,MBL_2_insen,Memory_Footprint_2_insen,Virt_Memory_2_insen,Res_Memory_2_insen,Weighted_Speedup_2_insen,CPU_Utilization_3_sen,Frequency_3_sen,IPC_3_sen,Misses_3_sen,LLC_3_sen,MBL_3_sen,Memory_Footprint_3_sen,Virt_Memory_3_sen,Res_Memory_3_sen,Weighted_Speedup_3_sen,CPU_Utilization_3_stream,Frequency_3_stream,IPC_3_stream,Misses_3_stream,LLC_3_stream,MBL_3_stream,Memory_Footprint_3_stream,Virt_Memory_3_stream,Res_Memory_3_stream,Weighted_Speedup_3_stream,CPU_Utilization_3_insen,Frequency_3_insen,IPC_3_insen,Misses_3_insen,LLC_3_insen,MBL_3_insen,Memory_Footprint_3_insen,Virt_Memory_3_insen,Res_Memory_3_insen,Weighted_Speedup_3_insen,CPU_Utilization_4_sen,Frequency_4_sen,IPC_4_sen,Misses_4_sen,LLC_4_sen,MBL_4_sen,Memory_Footprint_4_sen,Virt_Memory_4_sen,Res_Memory_4_sen,Weighted_Speedup_4_sen,CPU_Utilization_4_stream,Frequency_4_stream,IPC_4_stream,Misses_4_stream,LLC_4_stream,MBL_4_stream,Memory_Footprint_4_stream,Virt_Memory_4_stream,Res_Memory_4_stream,Weighted_Speedup_4_stream,CPU_Utilization_4_insen,Frequency_4_insen,IPC_4_insen,Misses_4_insen,LLC_4_insen,MBL_4_insen,Memory_Footprint_4_insen,Virt_Memory_4_insen,Res_Memory_4_insen,Weighted_Speedup_4_insen,Weighted_Speedup_5,Weighted_Speedup_6,Weighted_Speedup_7,Weighted_Speedup_8,Weighted_Speedup_9,Weighted_Speedup_10,Weighted_Speedup_11,Weighted_Speedup_12,Weighted_Speedup_13,Weighted_Speedup_14,Weighted_Speedup_15,Weighted_Speedup_16,Weighted_Speedup_17
200.0,2898.723,1.055,6415.0,28080.0,884.5,0.6,806720.0,799056.0,1.2547084623323013,200.0,2810.5419999999995,1.535,16575.5,4680.0,9452.7,0.8,1149628.0,1137592.0,1.8427262231202195,200.0,2898.7365,2.375,2122.0,1728.0,202.7,0.0,208532.0,97660.0,1.8807893020221784,200.0,2888.4825,1.035,7076.0,29592.0,1130.9,0.6,805396.0,797044.0,1.2298116615067078,200.0,2793.3015,1.55,16285.0,4608.0,11238.8,0.8,1149628.0,1137576.0,1.8610189060470488,200.0,2983.68,2.55,628.0,3024.0,66.2,0.0,208532.0,97592.0,2.0407697325505545,200.0,2802.3540000000007,1.02,7854.0,29448.0,1304.3000000000004,0.6,804472.0,796332.0,1.2085913312693501,200.0,2802.26,1.67,18152.5,6840.0,7987.2,0.8,1149628.0,1137616.0,2.005375956126425,193.8,2895.2635,2.555,523.0,3816.0,47.5,0.0,208532.0,97672.0,2.044194390084801,200.0,2984.1335,0.995,8974.5,29592.0,1506.5,0.6,798628.0,791120.0,1.1902089783281735,200.0,2892.3054999999995,1.7,18261.5,9072.0,6852.9000000000015,0.8,1149620.0,1137584.0,2.0414201183431957,200.0,2800.5040000000004,2.555,485.0,5184.0,78.7,0.0,208532.0,97580.0,2.044194390084801,5.271711871086473,5.232276077513588,5.228667343481812,5.1394536968336,5.040621421652634,5.014316359193727,5.050636316345963,5.059990305448946,5.030581318860307,4.988237879861433,5.012950845618378,4.9852347031040685,4.883378097268858
200.0,2831.7605,1.03,3001.0,24408.0,604.3,0.6,816984.0,809352.0,1.292109500805153,200.0,2831.7765,1.54,16363.0,4608.0,9227.9,0.8,1149628.0,1137592.0,1.8486433828835331,200.0,2831.758,2.395,1711.0,1584.0,212.9,0.0,208532.0,97660.0,1.9428767123287671,200.0,2899.8125,1.02,3295.5,29304.0,771.8000000000002,0.6,816184.0,807868.0,1.2747181964573269,200.0,2793.3005000000007,1.5499999999999998,16336.0,4752.0,11276.0,0.8,1149628.0,1137576.0,1.8608385048347524,200.0,2813.3460000000005,2.495,567.5,3744.0,56.6,0.0,208532.0,97592.0,2.038150684931507,200.0,2895.909,1.02,3581.0,25344.0,801.0,0.6,815912.0,807684.0,1.2697262479871176,200.0,2803.4190000000003,1.665,17238.0,6840.0,8026.8,0.8,1149628.0,1137616.0,1.9992783951508155,200.0,2803.4770000000003,2.505,532.5,3024.0,41.7,0.0,208532.0,97672.0,2.0465753424657533,193.3,2799.2200000000007,1.025,3791.5,25992.0,771.1,0.6,812960.0,805112.0,1.2734299516908214,200.0,2799.2009999999996,1.7,17610.5,9000.0,6964.4,0.8,1149620.0,1137584.0,2.0414201183431957,193.8,2892.5575,2.5,529.5,5256.0,81.3,0.0,208532.0,97580.0,2.041575342465753,5.325058286277481,5.251160560343699,5.31427155637267,5.058567566923196,5.124812782298318,5.085753944892861,4.9381274901579255,4.943873320606103,5.040392923781091,4.885390684661922,5.006172083879528,4.967370842736377,4.907628491689678
200.0,2805.1940000000004,2.01,1315.0,23400.0,372.6,0.7,829472.0,821760.0,2.1208521870286576,193.8,2805.2059999999997,1.565,16363.5,4464.0,9322.1,0.8,1149628.0,1137592.0,1.85207100591716,200.0,2899.284,2.425,2399.0,1944.0,235.2,0.0,208532.0,97660.0,1.913724355264004,200.0,2821.0675,1.905,2292.0,27216.0,585.6,0.7,829316.0,820804.0,1.9364944695827049,200.0,2820.748,1.58,16399.0,4536.0,11311.3,0.8,1149628.0,1137576.0,1.8698224852071008,200.0,2807.394500000001,2.48,510.5,3960.0,44.3,0.0,208532.0,97592.0,1.9602868351662488,200.0,2901.6545,1.895,2466.0,22824.0,618.7,0.7,829316.0,820884.0,1.919400452488688,200.0,2812.804,1.655,17321.0,6840.0,8111.700000000002,0.8,1149628.0,1137616.0,1.958579881656805,200.0,2806.7015,2.49,466.0,3168.0,36.4,0.0,208532.0,97672.0,1.9684063283812463,193.3,2803.7135,1.885,2626.5,23760.0,589.4,0.7,827676.0,820160.0,1.9023064353946708,200.0,2803.6130000000007,1.705,17467.5,8712.0,7069.9000000000015,0.8,1149620.0,1137584.0,2.0177514792899407,193.8,2990.4775,2.48,486.5,4176.0,83.9,0.0,208532.0,97580.0,1.9590166570197443,5.8634264350348655,5.842470746734043,6.063343101744707,5.120408656450771,5.302246511758452,5.256108370099048,4.889703248821785,4.894957394847666,4.876061316787141,4.839994096991443,4.856910142969283,4.798239664296345,4.7104628778865845
200.0,2901.5865,1.975,1472.0,27792.0,369.2,0.7,830384.0,822816.0,2.0782608695652174,200.0,2814.6905,1.535,16597.0,4536.0,9285.1,0.8,1149628.0,1137592.0,1.8479326242422045,200.0,2901.4105,2.505,1877.5,1800.0,253.6,0.0,208532.0,97660.0,1.9918766149870804,200.0,2891.5115,1.94,1710.0,26064.0,397.9,0.7,830384.0,822124.0,2.017391304347826,200.0,2891.513,1.56,16497.0,4680.0,11268.9,0.8,1149628.0,1137576.0,1.878607470867971,200.0,2891.5175,2.435,617.5,4320.0,85.0,0.0,208532.0,97592.0,1.9232235142118863,200.0,2897.9619999999995,1.915,1957.5,22968.0,472.9,0.7,830384.0,822204.0,1.9789186587518048,200.0,2802.758,1.65,17386.0,6912.0,8127.799999999998,0.8,1149628.0,1137616.0,1.9868588231023343,200.0,2804.4105,2.4450000000000003,523.5,3672.0,66.1,0.0,208532.0,97672.0,1.9313468992248064,200.0,2891.9905,1.9,2070.0,24048.0,453.9,0.7,830384.0,822800.0,1.9528317022300656,200.0,2990.683,1.685,18488.0,9432.0,6949.0999999999985,0.8,1149620.0,1137584.0,2.0289323701310487,200.0,2891.9980000000005,2.44,510.0,4752.0,131.7,0.0,208532.0,97580.0,1.9266957364341089,5.934764579995109,6.071271059242289,5.849674904580553,5.829294433763424,5.754072746284011,5.146301859769217,4.960668862649269,4.9046355300588464,4.875064154238456,4.860216950232839,4.829426353183097,4.822537202365866,4.74156831428764
200.0,2868.1929999999998,2.335,17564.0,36792.0,4558.0,0.2,270528.0,253108.0,1.6838618400467968,200.0,2868.19,1.405,12254.5,2088.0,3626.3,1.0,1844896.0,1277468.0,1.3036443118486751,200.0,2868.197,2.135,7206.5,2232.0,1961.8,0.0,61784.0,57936.0,1.8085060719331818,200.0,2806.2909999999997,2.305,24298.5,30240.0,1492.8000000000004,0.2,270664.0,253196.0,1.6676733461208832,200.0,2806.2955,1.385,12223.5,2088.0,3399.2,1.0,1844896.0,1273940.0,1.289307394285951,193.8,2802.5205,2.145,5543.0,6696.0,1204.5,0.0,61784.0,57984.0,1.8192727988124409,200.0,2873.8185000000008,2.24,29282.5,36648.0,5766.7,0.2,270536.0,253224.0,1.6259233563237157,200.0,2804.2695,1.435,11132.5,6480.0,3606.0,1.0,1844896.0,1276656.0,1.3339341579132742,193.8,2873.781,2.1500000000000004,5529.0,4968.0,1495.4,0.0,61784.0,54192.0,1.823225367982401,200.0,2897.3385,2.42,30566.0,28584.0,6239.3,0.2,270812.0,253880.0,1.7221526908635796,200.0,2803.9765,1.355,14594.5,9144.0,3035.4,1.0,1844896.0,1274896.0,1.5533333333333332,200.0,2897.348,2.345,1451.5,4032.0,213.6,0.0,62104.0,57512.0,1.9712685442847269,5.238369342665668,5.275561143202504,5.3238675536888875,5.332806354447636,5.342643106785742,5.361147965766988,5.380051079147734,5.427981892014094,5.384101498449518,4.862174668601736,4.924507567347272,5.368412443383775,4.571590500795403
200.0,2903.196,2.49,15020.0,37584.0,3804.4,0.2,270936.0,253900.0,1.7772534214252005,200.0,2818.073000000001,1.295,14161.5,5472.0,3471.6,1.0,1844896.0,1277468.0,1.7004923999143653,200.0,2807.4930000000004,2.33,2578.5,2592.0,1025.7,0.0,62424.0,58576.0,1.9655178581009785,200.0,2821.6409999999996,2.43,19362.0,28728.0,766.0,0.2,270936.0,253724.0,1.7380315662524253,200.0,2821.343,1.285,13996.0,5040.0,3432.4,1.0,1844896.0,1273940.0,1.6856775850995502,200.0,2899.8015,2.36,1324.0,4752.0,408.1,0.0,62424.0,58624.0,1.992094861660079,200.0,2802.0735000000004,2.37,26292.0,33984.0,5282.9,0.2,271080.0,253752.0,1.7036337895233602,200.0,2802.087,1.35,11026.0,7920.0,2894.0,1.0,1844896.0,1276656.0,1.775465639049454,193.8,2892.3605,2.36,1281.0,4104.0,658.2,0.0,62424.0,54832.0,1.992094861660079,200.0,2889.775,2.375,30477.0,30384.0,6559.8,0.2,271080.0,254144.0,1.7354797045488182,193.3,2796.915,1.355,15003.5,10944.0,3363.9,1.0,1844896.0,1274896.0,1.7763648041104687,200.0,2889.7825000000007,2.35,1322.5,4248.0,180.3,0.0,63060.0,58456.0,2.2274034282147874,5.7374102791863075,5.759083163826904,5.7390155570344845,5.819772362523272,5.838191835020533,5.8598264008994105,5.896135542410865,5.915237303263463,5.880749645186992,5.619531701725028,5.604415008486038,5.84361153707218,5.113526265594409
200.0,2894.5825,2.5700000000000003,14708.0,36072.0,3505.8,0.2,271072.0,253900.0,1.8452731092436976,200.0,2805.073,1.3,12540.0,3816.0,2654.5,1.0,1844896.0,1277468.0,1.6861439222585242,200.0,2894.577500000001,2.315,2542.0,3024.0,1012.2,0.0,62964.0,59260.0,1.811321334234289,200.0,2807.3415,2.5700000000000003,18643.5,30168.0,624.9000000000002,0.2,271072.0,253724.0,1.848503151260504,200.0,2807.096500000001,1.295,12460.5,5544.0,2458.8,1.0,1844896.0,1273940.0,1.67889754544693,200.0,2898.2575,2.35,1376.0,3744.0,426.9,0.0,62964.0,59308.0,1.8416518213649489,200.0,2893.52,2.485,24488.5,28944.0,5361.0,0.2,271224.0,254016.0,1.7889180672268907,200.0,2803.69,1.34,15118.5,8712.0,3041.3,1.0,1844896.0,1276656.0,1.738250816788138,200.0,2893.526,2.355,1332.0,3816.0,623.4000000000002,0.0,62964.0,55516.0,1.8461361262976843,200.0,2892.2365000000004,2.18,29013.0,29736.0,6123.2,0.2,271224.0,254408.0,1.5945363048166787,200.0,2798.403500000001,1.4249999999999998,10955.5,5976.0,3407.1,1.1,1844896.0,1483232.0,1.8267604488534723,193.8,2798.4065,2.35,1330.0,4176.0,164.9,0.0,89720.0,85124.0,1.9669552364864864,5.507838314481063,5.5572680343688,5.623759366068274,5.5251415273395885,5.619853200898762,5.635970656914643,5.624100139447516,5.620079852559884,5.613800001131729,5.5615790937044896,5.503987981855189,5.510559707558322,5.180880428741184
200.0,2821.603,2.53,14720.5,35136.0,3702.7,0.2,271496.0,254428.0,1.8181193145758408,200.0,2821.573,1.275,11772.0,4608.0,3638.7,1.1,1844896.0,1485940.0,1.6598208248816768,200.0,2821.599,2.02,4577.5,3456.0,1456.2,0.1,120788.0,117188.0,1.7752367752367753,193.8,2832.4915,2.45,19156.5,28656.0,882.4000000000002,0.2,271496.0,254252.0,1.7677966998096046,200.0,2832.4885,1.28,11282.5,6984.0,3329.0,1.1,1844896.0,1482344.0,1.6655679513184585,200.0,2832.4725,2.035,3269.5,4896.0,868.3,0.1,122012.0,118292.0,1.7892122892122893,200.0,2823.0455,2.415,25649.0,28440.0,5648.9,0.2,271380.0,254280.0,1.7450814470065583,200.0,2823.0215,1.345,13060.5,7848.0,2564.8,1.1,1844896.0,1483084.0,1.7547329276538202,193.8,2823.0415,2.04,3379.5,4968.0,1103.8,0.1,121416.0,113972.0,1.7934857934857935,200.0,2808.302,2.41,30803.0,30168.0,6735.5,0.2,271520.0,254672.0,1.7431197478991598,200.0,2803.7945,1.39,10320.0,12168.0,2669.4,1.1,1844896.0,1483232.0,1.8240424076607389,193.8,2891.1485,2.495,4971.0,5184.0,795.2,0.1,147688.0,143108.0,2.0861234690441166,5.627947768114042,5.654074719081772,5.684316856447049,5.742165751589259,5.737236507887398,5.783670231058223,5.752734630533428,5.7906994383197645,5.72539269417603,5.4171682417896285,5.425477615880993,5.674333647817518,5.1137828620997885
200.0,2810.2835,2.5250000000000004,14466.0,35640.0,3687.5,0.2,271800.0,254956.0,1.8095312826951244,200.0,2897.7,1.275,17235.0,5040.0,3357.2,1.1,1844896.0,1486092.0,2.27904501216545,200.0,2897.7535,2.325,2530.5,2232.0,1018.1,0.0,62964.0,59280.0,1.9406880605381165,200.0,2824.1525,2.515,18575.0,29304.0,656.2,0.2,271800.0,254780.0,1.803358443188952,200.0,2808.5415000000007,1.27,16716.5,3888.0,3224.1,1.1,1844896.0,1482496.0,2.2717457420924574,200.0,2823.9365,2.35,1390.5,4536.0,420.1,0.0,62964.0,59328.0,1.9625315302690585,200.0,2804.9665,2.46,23295.0,32256.0,5236.8,0.2,271816.0,255072.0,1.7728604310525211,200.0,2804.975,1.3450000000000002,13382.5,8280.0,3262.0,1.1,1844896.0,1483236.0,2.3905869829683697,200.0,2896.78,2.35,1313.0,3816.0,646.2,0.0,62964.0,55536.0,1.9625315302690585,200.0,2809.0154999999995,2.38,31106.5,32328.0,6894.0,0.2,272088.0,255728.0,1.7273842662831962,200.0,2809.008,1.28,14647.0,10080.0,3414.3,1.1,1844896.0,1483452.0,2.2479435957696827,200.0,2809.0,2.345,1308.0,4824.0,178.3,0.0,62964.0,58536.0,2.04605463980464,5.952270362067053,5.876897866229562,5.888978226141171,5.884459782137751,5.856170351281168,5.874765134522419,5.869389919048643,5.892858862147543,5.844437236389805,5.8467993809478935,5.80748194250446,5.8418433814953765,5.524747583852023
200.0,2899.6235,2.5650000000000004,14712.0,35784.0,3643.8,0.2,272084.0,255484.0,1.854105738285058,193.8,2812.457000000001,1.205,12749.5,1944.0,3507.4,1.1,1844896.0,1486092.0,2.4074074074074074,200.0,2802.949,2.46,8018.5,3096.0,1984.0,0.1,149256.0,145444.0,2.056328541803293,200.0,2809.4959999999996,2.505,18112.0,30096.0,630.1,0.2,272084.0,255308.0,1.8160997823270968,200.0,2809.4895,1.21,13658.0,3600.0,3599.5,1.1,1844896.0,1482496.0,2.414814814814815,200.0,2897.4875,2.505,5316.5,4248.0,1056.0,0.1,150908.0,147332.0,2.094028607384037,200.0,2900.1025,2.455,23548.5,31536.0,5349.9,0.2,272220.0,255600.0,1.7894448673263623,200.0,2812.533000000001,1.16,10819.0,5976.0,2045.5,1.1,1844896.0,1483236.0,2.322962962962963,200.0,2812.6450000000004,2.51,5591.0,4104.0,1210.5,0.1,151544.0,144068.0,2.0985129123167727,200.0,2824.355,2.34,31202.0,32112.0,7293.9000000000015,0.2,272220.0,255992.0,1.7041446208112871,200.0,2795.2765,1.155,8410.5,7632.0,2070.5,1.1,1844896.0,1483452.0,2.2321961222967937,200.0,2824.354500000001,2.44,6630.0,5832.0,993.7,0.0,62964.0,58540.0,2.3146783288194293,6.161990231735143,6.094979213653837,6.096574563184163,6.05561203122344,6.042698083180119,6.071293854013153,6.054058797174138,6.163832815217254,6.085513102775883,6.0019314719634815,5.939208150976652,6.057882441762949,5.71428419978407
200.0,2820.844,2.52,14646.0,35928.0,4008.5,0.2,272084.0,255748.0,1.810540184453228,200.0,2820.607,1.06,10203.0,4248.0,1930.9,1.1,1844896.0,1486092.0,2.3676852653717684,200.0,2820.6875,2.325,2412.0,2736.0,938.6,0.0,62964.0,59284.0,2.762686711617253,200.0,2805.4185,2.52,18979.0,30096.0,757.3,0.2,272084.0,255572.0,1.810540184453228,200.0,2812.5415000000007,1.045,10056.5,5400.0,2151.5,1.1,1844896.0,1482496.0,2.336137572683409,200.0,2893.8915,2.36,1352.0,4392.0,374.9,0.0,62964.0,59332.0,2.7967867858179822,193.8,2814.6215,2.4450000000000003,24656.0,29808.0,5775.799999999998,0.2,272220.0,255864.0,1.763768115942029,200.0,2814.4265,1.11,12717.0,9144.0,3674.9,1.1,1844896.0,1483236.0,2.4020784362241745,200.0,2900.3455,2.36,1296.5,4176.0,628.7,0.0,62964.0,55540.0,2.7967867858179822,200.0,2896.1205,2.43,31451.0,27936.0,7034.299999999998,0.2,272220.0,255992.0,1.7645566274613451,200.0,2806.8715,1.04,11497.5,11448.0,2511.0,1.1,1844896.0,1483452.0,2.3139146567718,200.0,2896.0809999999997,2.35,1323.0,3816.0,176.10000000000005,0.0,62964.0,58540.0,2.002387983521091,6.051312747338582,5.9656238842223015,5.927610890849625,5.955848984438151,5.97430128672817,6.027356997348738,5.947104797233976,5.962818390719473,5.909847500621392,6.575283972594304,6.597928856466101,5.744565540777278,6.373434713774874
200.0,2830.1805,2.505,15270.5,38160.0,3875.1,0.2,272240.0,256012.0,1.757351265101436,200.0,2811.515000000001,0.99,13592.5,4176.0,2563.0,1.1,1844896.0,1486092.0,2.281940700808625,200.0,2829.985,2.115,6218.0,2880.0,1744.3,0.1,133500.0,129864.0,1.7804206662902315,200.0,2896.158000000001,2.46,19854.0,34272.0,675.3,0.2,272240.0,255836.0,1.7302636577767647,200.0,2806.454,0.985,11192.0,4824.0,1977.4,1.1,1844896.0,1482496.0,2.2747978436657683,200.0,2896.1079999999997,2.3200000000000003,5209.0,4320.0,1180.0,0.1,138184.0,134664.0,1.9440111518915868,200.0,2896.3425,2.33,25875.0,31824.0,6607.0,0.2,272220.0,256128.0,1.6445178937770684,200.0,2803.7735,1.015,9645.5,6696.0,1772.4,1.1,1844896.0,1483236.0,2.2824797843665765,200.0,2803.778500000001,2.355,5599.0,4176.0,1483.1,0.1,139348.0,131928.0,1.9711674195369848,200.0,2890.775,2.335,31406.0,28008.0,7723.8,0.2,272220.0,256256.0,1.6818653926049023,200.0,2796.4335,1.08,7463.5,9648.0,2531.8,1.1,1844896.0,1483452.0,2.8383970177073627,200.0,2890.7825000000007,2.495,5602.5,5112.0,988.2,0.0,56216.0,50828.0,2.356700079134793,6.732336246602367,6.700013853582011,6.580791402319415,6.594420932035619,6.5765208559401165,6.524239448827808,6.480390906996039,6.456097587674125,6.435659813692782,5.717720665749768,5.663821868840494,6.471108858017272,5.4331844428924425
200.0,2894.097,2.475,14874.5,36936.0,3750.4,0.2,272520.0,256540.0,1.773926416656808,200.0,2799.6555,0.97,15437.0,3168.0,2988.3,1.1,1844896.0,1486092.0,2.2493415276558384,200.0,2799.6740000000004,2.27,7709.5,2592.0,1960.9,0.0,56372.0,52888.0,1.7762353228962815,200.0,2820.503,2.465,18561.5,29520.0,717.6,0.2,272520.0,256364.0,1.7721124650025633,200.0,2820.51,0.94,15268.5,3744.0,2879.1,1.1,1844896.0,1482496.0,2.2045654082528534,200.0,2820.498,2.085,5245.0,4680.0,1079.1,0.0,197432.0,47500.0,1.653681506849315,200.0,2815.261,2.415,25316.0,33984.0,5481.5,0.2,272508.0,256392.0,1.7321266611459445,200.0,2815.024000000001,0.995,9141.5,6696.0,1685.7,1.1,1844896.0,1483236.0,2.29880011706175,200.0,2901.0655,2.075,4861.5,5040.0,1359.9,0.0,197432.0,44984.0,1.6478718199608609,200.0,2892.4765,2.4,31910.0,27000.0,6799.9,0.2,272508.0,256784.0,1.7821005176156286,200.0,2799.951,1.01,7506.0,9792.0,1822.4,1.1,1844896.0,1483452.0,2.8,200.0,2892.4725,1.825,2148.5,3384.0,413.7,0.0,62916.0,58572.0,1.5813164108618654,5.9225395531976535,5.8346723979331685,5.735381579720823,5.940333904570233,5.825916113929366,5.692570103032844,5.540529396349252,5.681936469174056,5.63584981648363,5.448930981007463,5.360970131031868,5.616075470692363,5.238462685622632
200.0,2810.1285,2.59,14227.0,37800.0,3614.8,0.2,272520.0,256540.0,1.8225002530108292,200.0,2810.1265000000008,0.92,14597.5,3600.0,3056.100000000001,1.1,1844896.0,1486092.0,2.1052482269503545,193.8,2810.1145,2.085,2708.0,2736.0,1073.8,0.0,62916.0,59316.0,1.7929582643868356,193.8,2800.324,2.535,18397.0,29736.0,600.7,0.2,272520.0,256364.0,1.7845612792227508,200.0,2805.9415,0.92,13644.0,4896.0,2615.4,1.1,1844896.0,1482496.0,2.1052482269503545,200.0,2889.7425,2.33,1535.0,4536.0,464.9,0.0,62916.0,59364.0,1.995072623644052,193.8,2814.3405,2.46,23912.0,29160.0,5545.1,0.2,272508.0,256656.0,1.742131363222346,200.0,2804.8655,0.96,13628.5,8856.0,3062.1,1.1,1844896.0,1483236.0,2.161985815602837,200.0,2900.578,2.345,1425.5,3456.0,662.2,0.0,62916.0,55572.0,2.007317521603236,200.0,2825.895,2.34,32387.0,24264.0,6856.2,0.2,272508.0,256784.0,1.723864734299517,200.0,2825.514,0.96,12031.5,9072.0,2561.7,1.1,1844896.0,1483452.0,2.6653640477169893,193.8,2814.9815,2.36,1299.0,4680.0,189.6,0.0,62916.0,58568.0,1.9787020045172221,6.344401724305817,6.222759819748311,6.110066684878065,6.1950857685224685,6.154073909182606,5.985799090437838,5.803497655371058,5.777327933504404,5.6881955200241645,5.528037060597217,5.482721635157219,5.76262768383932,5.285162428854597
193.8,2809.6005,2.525,15170.5,29088.0,3782.3,0.2,272656.0,256804.0,1.7971487662430572,200.0,2801.4570000000003,0.92,12199.0,2736.0,2829.1,1.1,1844896.0,1486092.0,2.1605131414267835,200.0,2809.594,2.31,1941.0,2880.0,774.5,0.0,62916.0,59472.0,1.93457086391869,200.0,2899.3050000000007,2.485,19182.5,28152.0,640.6,0.2,272656.0,256628.0,1.770041233626868,200.0,2814.5345,0.91,13305.5,4752.0,2876.7000000000007,1.1,1844896.0,1482496.0,2.1458072590738424,200.0,2814.526,2.36,1366.5,4320.0,421.9,0.0,62916.0,59364.0,1.9787020045172221,200.0,2899.0040000000004,2.425,24380.5,29448.0,5630.2,0.2,272508.0,256920.0,1.7354674228332834,193.8,2809.0440000000003,1.015,11194.5,4176.0,3418.4,1.1,1844896.0,1483236.0,2.286295369211514,200.0,2898.9545000000007,2.36,1319.0,4032.0,630.7,0.0,62916.0,55572.0,1.9787020045172221,200.0,2807.545,2.335,32893.0,30384.0,7016.2,0.2,272508.0,257048.0,1.7221388054721385,200.0,2807.3944999999994,0.915,10792.5,8712.0,2280.7,1.1,1844896.0,1483452.0,2.435185185185185,200.0,2898.5170000000003,2.355,1326.5,4248.0,154.6,0.0,62916.0,58572.0,1.978641946861873,5.892005310225237,5.925038343258269,5.811854980523338,5.885465437018698,6.05734082511232,6.036516488069746,5.869232537452463,5.873103074656334,5.702750772419972,5.76523388471887,5.720326476459794,5.576473111359704,5.52357960063762
193.8,2894.13,2.47,15358.5,37656.0,4444.9,0.2,272656.0,256804.0,1.751269297183062,200.0,2798.6195,0.98,8970.5,3456.0,2644.1,1.1,1844896.0,1486092.0,2.331370899915896,200.0,2894.135,2.33,2409.0,2592.0,883.0,0.0,62916.0,59476.0,2.189775910364146,200.0,2892.9595,2.48,18991.0,28800.0,720.4000000000002,0.2,272656.0,256628.0,1.760611839901033,200.0,2802.4195,0.98,9892.5,1800.0,2715.9,1.1,1844896.0,1482496.0,2.331370899915896,200.0,2802.4115,2.36,1373.5,3744.0,414.4,0.0,89720.0,86216.0,2.2169992997198875,200.0,2811.0495,2.43,25149.0,33336.0,6019.9000000000015,0.2,272508.0,256920.0,1.7316435143424136,200.0,2802.9535,0.925,8999.0,8496.0,2446.7,1.1,1844896.0,1483236.0,2.168040370058873,200.0,2802.947,2.365,1287.5,4680.0,616.6,0.0,89400.0,82264.0,2.2219012605042017,200.0,2892.2705,2.3,32585.0,30168.0,7904.5,0.2,272508.0,257048.0,1.6621542708499233,200.0,2797.6405,0.92,9213.5,7488.0,2349.7,1.1,1844896.0,1483452.0,2.1905266878755745,200.0,2795.711,2.05,3249.5,5688.0,532.0,0.1,120788.0,116680.0,1.6351127219116657,5.194956419425425,5.527262182647691,5.44167839857016,5.132298462999844,5.5068356300347245,5.550192676040262,5.496656976193764,5.550119555025524,5.4298661533302,5.951492638436263,6.0209510178189385,5.216943199075013,5.7962233512728405
